time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1005400,2024-11-19 05:44:08,37.449200113832,126.656008906124,132.545936,,,193.7553273944,27.559056,0,810.8103934,2600.4101882,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,0.7,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.479,0,0,0,0,4.908,92.84,193.7553273944,132.545936,43,Detour,
1005600,2024-11-19 05:44:09,37.4492000929973,126.656008905779,132.545936,,,193.7553273944,27.559056,0,810.81695508,2600.41674988,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,1.5,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.479,0,0,0,0,4.908,92.84,193.7553273944,132.545936,43,Detour,
1005800,2024-11-19 05:44:09,37.4492000786049,126.656008889549,132.545936,,,193.7553273944,27.559056,0,810.81695508,2600.42331156,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-2.6,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.479,0,0,0,0,4.908,92.84,193.7553273944,132.545936,43,Detour,
1006000,2024-11-19 05:44:09,37.4492000935456,126.656008893175,132.545936,,,193.7553273944,27.559056,0,810.81367424,2600.42987324,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.1,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.479,0,0,0,0,4.908,92.84,193.7553273944,132.545936,43,Detour,
1006200,2024-11-19 05:44:09,37.4492001474144,126.656008892657,132.545936,,,193.7553273944,27.559056,0,810.79727004,2600.44955828,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3,0.3,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.479,0,0,0,0,4.908,92.84,193.7553273944,132.545936,43,Detour,
1006400,2024-11-19 05:44:10,37.4492002049841,126.656008874009,132.545936,,,193.7553273944,27.559056,0,810.777585,2600.46924332,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,0.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.479,0,0,0,0,5.264,92.84,193.7553273944,132.545936,43,Detour,
1006600,2024-11-19 05:44:10,37.4492002594011,126.656008846902,132.545936,,,193.7553273944,27.559056,0,810.75789996,2600.4922092,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.6,0.3,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.479,0,0,0,0,5.264,92.84,193.7553273944,132.545936,43,Detour,
1006800,2024-11-19 05:44:10,37.4492002980551,126.656008832398,132.545936,,,193.7553273944,27.559056,0,810.7447766,2600.50533256,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,0.3,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.479,0,0,0,0,5.264,92.84,193.7553273944,132.545936,43,Detour,
1007000,2024-11-19 05:44:10,37.4492003020301,126.656008791996,132.545936,,,193.7553273944,27.559056,0,810.73493408,2600.51845592,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-2.6,0.5,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.479,0,0,0,0,5.264,92.84,193.7553273944,132.545936,43,Detour,
1007200,2024-11-19 05:44:10,37.4492002635132,126.656008760053,132.545936,,,193.7553273944,27.559056,0,810.74149576,2600.53486012,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-1.8,2.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.479,0,0,0,0,5.264,92.84,193.7553273944,132.545936,43,Detour,
1007400,2024-11-19 05:44:10,37.4492002603606,126.656008813233,132.545936,,,193.7553273944,27.559056,0,810.75133828,2600.55126432,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.484,0,0,0,0,5.209,92.84,193.7553273944,132.545936,43,Detour,
1007600,2024-11-19 05:44:11,37.4492002577563,126.656008889031,132.545936,,,193.7553273944,27.559056,0,810.76446164,2600.5742302,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.9,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.484,0,0,0,0,5.209,92.84,193.7553273944,132.545936,43,Detour,
1007800,2024-11-19 05:44:11,37.4492002473389,126.656008935304,132.545936,,,193.7553273944,27.559056,0,810.777585,2600.58735356,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.6,1.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.484,0,0,0,0,5.209,92.84,193.7553273944,132.545936,43,Detour,
1008000,2024-11-19 05:44:11,37.4492002403483,126.656008949289,132.545936,,,193.7553273944,27.559056,0,810.78086584,2600.5906344,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.6,1.9,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.484,0,0,0,0,5.209,92.84,193.7553273944,132.545936,43,Detour,
1008200,2024-11-19 05:44:11,37.4492002426785,126.656008947045,132.545936,,,193.7553273944,27.559056,0,810.78086584,2600.59391524,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.8,1.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.484,0,0,0,0,5.209,92.84,193.7553273944,132.545936,43,Detour,
1008400,2024-11-19 05:44:11,37.4492002525476,126.656008927016,132.545936,,,193.7553273944,27.559056,0,810.77430416,2600.60047692,32,5,6.988,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3,1.7,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.484,0,0,0,0,5.209,92.84,193.7553273944,132.545936,43,Detour,
1008600,2024-11-19 05:44:12,37.4492002799617,126.656008908369,132.545936,,,193.7553273944,27.559056,0,810.76446164,2600.61031944,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.482,0,0,0,0,4.925,92.84,193.7553273944,132.545936,43,Detour,
1008800,2024-11-19 05:44:12,37.4492003268399,126.656008889203,132.545936,,,193.7553273944,27.559056,0,810.7447766,2600.63000448,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.2,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.482,0,0,0,0,4.925,92.84,193.7553273944,132.545936,43,Detour,
1009000,2024-11-19 05:44:12,37.4492003527463,126.656008880916,132.217852,,,193.4272433944,27.559056,0,810.73821492,2600.639847,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.5,1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.482,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1009200,2024-11-19 05:44:12,37.4492003554877,126.656008889031,132.217852,,,193.4272433944,27.559056,0,810.73821492,2600.639847,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.6,1.1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.51,3.482,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1009400,2024-11-19 05:44:12,37.4492003453444,126.656008862959,132.217852,,,193.4272433944,27.559056,0,810.73493408,2600.64968952,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.6,1.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.51,3.482,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1009600,2024-11-19 05:44:13,37.4492003284847,126.656008785089,132.217852,,,193.4272433944,27.559056,0,810.7283724,2600.6726554,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-2.6,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.511,3.483,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1009800,2024-11-19 05:44:13,37.4492003166967,126.656008728456,132.217852,,,193.4272433944,27.559056,0,810.72181072,2600.6890596,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.5,1.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.511,3.483,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1010000,2024-11-19 05:44:13,37.4492003336934,126.656008724485,132.217852,,,193.4272433944,27.559056,0,810.71524904,2600.69562128,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.4,1.2,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.511,3.483,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1010200,2024-11-19 05:44:13,37.4492003534316,126.656008730874,132.217852,,,193.4272433944,27.559056,0,810.7119682,2600.70218296,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.4,1.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,33,3.511,3.483,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1010400,2024-11-19 05:44:13,37.4492003765966,126.6560087326,132.217852,,,193.4272433944,27.559056,0,810.70540652,2600.71202548,32,5,6.995,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.2,1.2,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,33,3.511,3.483,0,0,0,0,4.925,92.84,193.4272433944,132.217852,43,Detour,
1010600,2024-11-19 05:44:14,37.4492003933192,126.65600873001,132.217852,,,193.4272433944,27.559056,0,810.69884484,2600.71858716,32,5,6.989,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.1,1.1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.509,3.48,0,0,0,0,4.964,92.84,193.4272433944,132.217852,43,Detour,
1010800,2024-11-19 05:44:14,37.4492003885217,126.656008741233,132.217852,,,193.4272433944,27.559056,0,810.70212568,2600.721868,32,5,6.989,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.5,1.2,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.509,3.48,0,0,0,0,4.964,92.84,193.4272433944,132.217852,43,Detour,
1011000,2024-11-19 05:44:14,37.449200381394,126.656008743651,132.217852,,,193.4272433944,27.559056,0,810.70540652,2600.72514884,32,5,6.989,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.509,3.48,0,0,0,0,4.964,92.84,193.4272433944,132.217852,43,Detour,
1011200,2024-11-19 05:44:14,37.4492003856432,126.656008733809,132.217852,,,193.4272433944,27.559056,0,810.70212568,2600.72842968,32,5,6.989,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.2,1.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.509,3.48,0,0,0,0,4.964,92.84,193.4272433944,132.217852,43,Detour,
1011400,2024-11-19 05:44:14,37.4492004035995,126.656008704457,132.217852,,,193.4272433944,27.559056,0,810.69228316,2600.7382722,32,5,6.989,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.9,1.2,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.509,3.48,0,0,0,0,4.964,92.84,193.4272433944,132.217852,43,Detour,
1011600,2024-11-19 05:44:15,37.4492004273127,126.656008676313,132.217852,,,193.4272433944,27.559056,0,810.6791598,2600.75139556,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,0.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1011800,2024-11-19 05:44:15,37.4492004343033,126.656008661292,132.217852,,,193.4272433944,27.559056,0,810.67587896,2600.7546764,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,0.7,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1012000,2024-11-19 05:44:15,37.4492004411569,126.656008653522,132.217852,,,193.4272433944,27.559056,0,810.67259812,2600.75795724,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.1,1.3,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1012200,2024-11-19 05:44:15,37.4492004580166,126.656008636774,132.217852,,,193.4272433944,27.559056,0,810.6627556,2600.76779976,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3,1.1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1012400,2024-11-19 05:44:16,37.4492004752875,126.656008602932,132.217852,,,193.4272433944,27.559056,0,810.65291308,2600.77764228,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.7,0.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1012600,2024-11-19 05:44:16,37.4492004818669,126.656008577896,132.217852,,,193.4272433944,27.559056,0,810.6463514,2600.7874848,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.9,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1012800,2024-11-19 05:44:16,37.4492004935179,126.656008582904,132.217852,,,193.4272433944,27.559056,0,810.64307056,2600.79076564,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.1,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1013000,2024-11-19 05:44:16,37.4492005128448,126.656008604659,132.217852,,,193.4272433944,27.559056,0,810.64307056,2600.80060816,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.7,1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1013200,2024-11-19 05:44:16,37.449200534502,126.656008597752,132.217852,,,193.4272433944,27.559056,0,810.63322804,2600.80716984,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.4,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1013400,2024-11-19 05:44:17,37.4492005549255,126.656008569436,132.217852,,,193.4272433944,27.559056,0,810.62338552,2600.8202932,32,5,6.987,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.2,0.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.506,3.476,0,0,0,0,5.121,92.84,193.4272433944,132.217852,43,Detour,
1013600,2024-11-19 05:44:17,37.4492005708257,126.656008545609,132.217852,,,193.4272433944,27.559056,0,810.613543,2600.82685488,32,5,6.983,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.4,0.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.505,3.475,0,0,0,0,5.163,93.02,193.4272433944,132.217852,43,Detour,
1013800,2024-11-19 05:44:17,37.4492005823397,126.656008504343,132.217852,,,193.4272433944,27.559056,0,810.60370048,2600.83997824,32,5,6.983,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.1,1.1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.505,3.475,0,0,0,0,5.163,93.02,193.4272433944,132.217852,43,Detour,
1014000,2024-11-19 05:44:17,37.4492006067383,126.656008442531,132.217852,,,193.4272433944,27.559056,0,810.58729628,2600.85966328,32,5,6.983,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.7,0.7,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.505,3.475,0,0,0,0,5.163,93.02,193.4272433944,132.217852,43,Detour,
1014200,2024-11-19 05:44:17,37.4492006403206,126.656008396085,132.217852,,,193.4272433944,27.559056,0,810.56761124,2600.87934832,32,5,6.983,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.6,0.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.505,3.475,0,0,0,0,5.163,93.02,193.4272433944,132.217852,43,Detour,
1014400,2024-11-19 05:44:17,37.4492006599217,126.656008370531,132.217852,,,193.4272433944,27.559056,0,810.55776872,2600.88919084,32,5,6.983,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,0.9,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.505,3.475,0,0,0,0,5.163,93.02,193.4272433944,132.217852,43,Detour,
1014600,2024-11-19 05:44:18,37.4492006774667,126.6560083341,132.217852,,,193.4272433944,27.559056,0,810.5479262,2600.9023142,32,5,6.978,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.503,3.473,0,0,0,0,5.203,93.02,193.4272433944,132.217852,43,Detour,
1014800,2024-11-19 05:44:18,37.4492006951489,126.656008282992,132.217852,,,193.4272433944,27.559056,0,810.531522,2600.9187184,32,5,6.978,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.7,1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.503,3.473,0,0,0,0,5.203,93.02,193.4272433944,132.217852,43,Detour,
1015000,2024-11-19 05:44:18,37.4492007248932,126.656008251568,132.217852,,,193.4272433944,27.559056,0,810.51839864,2600.93184176,32,5,6.978,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.7,0.9,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.503,3.473,0,0,0,0,5.203,93.02,193.4272433944,132.217852,43,Detour,
1015200,2024-11-19 05:44:18,37.4492007628618,126.656008228604,132.217852,,,193.4272433944,27.559056,0,810.50199444,2600.94824596,32,5,6.978,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.9,0.9,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.503,3.473,0,0,0,0,5.203,93.02,193.4272433944,132.217852,43,Detour,
1015400,2024-11-19 05:44:18,37.4492008076839,126.656008197353,132.217852,,,193.4272433944,27.559056,0,810.48559024,2600.96465016,32,5,6.978,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-2.9,0.7,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.503,3.473,0,0,0,0,5.203,93.02,193.4272433944,132.217852,43,Detour,
1015600,2024-11-19 05:44:19,37.4492008290669,126.656008166274,132.217852,,,193.4272433944,27.559056,0,810.47246688,2600.97777352,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,1.1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.505,3.474,0,0,0,0,5.239,93.02,193.4272433944,132.217852,43,Detour,
1015800,2024-11-19 05:44:19,37.4492008434594,126.656008158159,132.217852,,,193.4272433944,27.559056,0,810.4659052,2600.9843352,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-2.9,1.3,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.505,3.474,0,0,0,0,5.239,93.02,193.4272433944,132.217852,43,Detour,
1016000,2024-11-19 05:44:19,37.4492008817021,126.656008168691,132.217852,,,193.4272433944,27.559056,0,810.45934352,2600.99745856,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,0.7,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.505,3.474,0,0,0,0,5.239,93.02,193.4272433944,132.217852,43,Detour,
1016200,2024-11-19 05:44:19,37.4492009103499,126.656008173871,132.217852,,,193.4272433944,27.559056,0,810.449501,2601.00730108,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3.2,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.505,3.474,0,0,0,0,5.239,93.02,193.4272433944,132.217852,43,Detour,
1016400,2024-11-19 05:44:19,37.4492009272096,126.656008158504,132.217852,,,193.4272433944,27.559056,0,810.44293932,2601.0171436,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268,-3.2,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.505,3.474,0,0,0,0,5.239,93.02,193.4272433944,132.217852,43,Detour,
1016600,2024-11-19 05:44:20,37.449200945577,126.656008125353,132.217852,,,193.4272433944,27.559056,0,810.4330968,2601.02698612,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.7,0.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.505,3.474,0,0,0,0,5.239,93.02,193.4272433944,132.217852,43,Detour,
1016800,2024-11-19 05:44:20,37.4492009720317,126.65600810308,132.217852,,,193.4272433944,27.559056,0,810.41997344,2601.04010948,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.6,0.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.504,3.474,0,0,0,0,5.217,93.02,193.4272433944,132.217852,43,Detour,
1017000,2024-11-19 05:44:20,37.4492009986234,126.656008104979,132.217852,,,193.4272433944,27.559056,0,810.41341176,2601.049952,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,0.3,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.504,3.474,0,0,0,0,5.217,93.02,193.4272433944,132.217852,43,Detour,
1017200,2024-11-19 05:44:20,37.4492010080813,126.656008116893,132.217852,,,193.4272433944,27.559056,0,810.41341176,2601.05323284,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3,0.2,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.504,3.474,0,0,0,0,5.217,93.02,193.4272433944,132.217852,43,Detour,
1017400,2024-11-19 05:44:20,37.4492009894397,126.656008130015,132.217852,,,193.4272433944,27.559056,0,810.41997344,2601.06307536,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3,0.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.504,3.474,0,0,0,0,5.217,93.02,193.4272433944,132.217852,43,Detour,
1017600,2024-11-19 05:44:21,37.4492009805301,126.656008135022,132.217852,,,193.4272433944,27.559056,0,810.42325428,2601.0663562,32,5,6.98,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,0.3,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.504,3.474,0,0,0,0,5.217,93.02,193.4272433944,132.217852,43,Detour,
1017800,2024-11-19 05:44:21,37.4492009816266,126.656008129842,132.217852,,,193.4272433944,27.559056,0,810.42325428,2601.0663562,32,5,6.974,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.8,0.6,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.502,3.471,0,0,0,0,5.309,93.02,193.4272433944,132.217852,43,Detour,
1018000,2024-11-19 05:44:21,37.4492009673713,126.656008138648,132.217852,,,193.4272433944,27.559056,0,810.42981596,2601.07291788,32,5,6.974,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.5,0.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.502,3.471,0,0,0,0,5.309,93.02,193.4272433944,132.217852,43,Detour,
1018200,2024-11-19 05:44:21,37.4492009352967,126.656008167482,132.217852,,,193.4272433944,27.559056,0,810.44293932,2601.08604124,32,5,6.974,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.9,1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.502,3.471,0,0,0,0,5.309,93.02,193.4272433944,132.217852,43,Detour,
1018400,2024-11-19 05:44:21,37.4492009267984,126.656008181641,132.217852,,,193.4272433944,27.559056,0,810.44622016,2601.09260292,32,5,6.974,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.7,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-89.9,0,32,3.502,3.471,0,0,0,0,5.309,93.02,193.4272433944,132.217852,43,Detour,
1018600,2024-11-19 05:44:22,37.4492009228233,126.656008190101,132.217852,,,193.4272433944,27.559056,0,810.449501,2601.09588376,32,5,6.974,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.4,0.4,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.502,3.471,0,0,0,0,5.309,93.02,193.4272433944,132.217852,43,Detour,
1018800,2024-11-19 05:44:22,37.4492008977394,126.656008224806,132.217852,,,193.4272433944,27.559056,0,810.46262436,2601.10900712,32,5,6.973,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-2.7,0.8,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.502,3.472,0,0,0,0,5.344,93.02,193.4272433944,132.217852,43,Detour,
1019000,2024-11-19 05:44:22,37.4492008825245,126.656008279194,132.217852,,,193.4272433944,27.559056,0,810.47902856,2601.12541132,32,5,6.973,199.3327553944,138.123364,22.033859,820.47902888,0,0,0,268.1,-3,1.1,0,1,1024,1024,1024,1024,0,0,0,0,299.5,-90,0,32,3.502,3.472,0,0,0,0,5.344,93.02,193.4272433944,132.217852,43,Detour,
